HomeMSOA,DestinationMSOA,Total_Flow 
2004192,2004205,0
2004192,2004206,0
2004192,2004207,72
2004192,2004208,0
2004192,2004209,4
2004192,2004210,0
2004192,2004211,0
2004192,2004212,0
2004192,2004213,4
2004192,2004214,229
2004192,2004215,75
2004192,2004216,25
2004192,2004217,73
2004192,2004218,26
2004192,2004219,29
2004192,2004220,0
2004192,2004221,0
2004192,2004222,0
2004192,2004223,0
2004192,2004224,0
2004192,2004225,0
2004192,2004226,0
2004192,2004227,0
2004192,2004228,0
2004192,2004229,0
2004192,2004230,0
2004192,2004231,0
2004192,2004232,0
2004192,2004233,0
2004192,2004234,0
2004192,2004235,0
2004192,2006840,61
2004193,2003122,0
2004193,2003123,0
2004193,2003124,0
2004193,2003125,0
2004193,2003126,289
2004193,2003127,0
2004193,2003128,0
2004193,2003129,0
2004193,2003130,0
2004193,2003131,0
2004193,2003132,0
2004193,2003133,0
2004193,2003134,0
2004193,2003135,0
2004193,2003136,66
2004193,2003137,0
2004193,2003138,0
2004193,2003139,0
2004193,2003140,0
2004193,2003141,0
2004193,2003142,0
2004193,2003143,0
2004193,2003144,0
2004193,2003145,0
2004193,2003146,0
2004193,2003147,72
2004193,2003148,431
2004193,2003149,110
2004193,2003150,172
2004193,2003151,0
2004193,2003152,70
2004193,2003153,0
2004193,2003154,0
2004193,2003155,123
2004193,2003156,625
2004193,2003157,212
2004193,2003158,43
2004193,2003159,0
2004193,2003161,692
2004193,2003163,196
2004193,2003164,169
2004193,2003165,36
2004193,2003166,654
2004193,2003167,586
2004193,2003168,127
2004193,2003169,48
2004193,2003170,238
2004193,2003171,43
2004193,2004129,0
2004193,2004130,0
2004193,2004131,0
2004193,2004132,0
2004193,2004133,0
2004193,2004134,0
2004193,2004135,0
2004193,2004136,0
2004193,2004137,0
2004193,2004138,0
2004193,2004139,0
2004193,2004140,0
2004193,2004141,0
2004193,2004142,0
2004193,2004143,0
2004193,2004144,0
2004193,2004145,0
2004193,2004146,0
2004193,2004147,0
2004193,2004148,0
2004193,2004149,0
2004193,2004150,0
2004193,2004151,0
2004193,2004152,0
2004193,2004153,0
2004193,2004154,0
2004193,2004155,0
2004193,2004156,264
2004193,2004157,0
2004193,2004158,0
2004193,2004159,289
2004193,2004160,0
2004193,2004161,87
2004193,2004162,146
2004193,2004163,0
2004193,2004164,0
2004193,2004165,0
2004193,2004166,0
2004193,2004167,0
2004193,2004168,0
2004193,2004169,0
2004193,2004170,0
2004193,2004171,0
2004193,2004172,0
2004193,2004173,0
2004193,2004174,0
2004193,2004175,0
2004193,2004176,0
2004193,2004177,0
2004193,2004178,0
2004193,2004179,0
2004193,2004180,0
2004193,2004181,0
2004193,2004182,0
2004193,2004183,0
2004193,2004184,0
2004193,2004185,0
2004193,2004186,0
2004193,2004187,0
2004193,2004188,0
2004193,2004189,562
2004193,2004190,288
2004193,2004191,227
2004193,2004192,0
2004193,2004193,4397
2004193,2004194,5
2004193,2004195,0
2004193,2004196,239
2004193,2004197,4
2004193,2004198,0
2004193,2004199,0
2004193,2004200,0
2004193,2004201,0
2004193,2004202,0
2004193,2004203,0
2004193,2004204,0
2004193,2004205,0
2004193,2004206,0
2004193,2004207,160
2004193,2004208,0
2004193,2004209,0
2004193,2004210,0
2004193,2004211,0
2004193,2004212,0
2004193,2004213,0
2004193,2004214,190
2004193,2004215,0
2004193,2004216,0
2004193,2004217,187
2004193,2004218,0
2004193,2004219,0
2004193,2004220,0
2004193,2004221,0
2004193,2004222,0
2004193,2004223,0
2004193,2004224,0
2004193,2004225,0
2004193,2004226,0
2004193,2004227,0
2004193,2004228,0
2004193,2004229,0
2004193,2004230,0
2004193,2004231,0
2004193,2004232,0
2004193,2004233,0
2004193,2004234,0
2004193,2004235,0
2004193,2006840,221
2004194,2003122,0
2004194,2003123,0
2004194,2003124,0
2004194,2003125,0
2004194,2003126,61
2004194,2003127,0
2004194,2003128,0
2004194,2003129,0
2004194,2003130,0
2004194,2003131,0
2004194,2003132,0
2004194,2003133,0
2004194,2003134,0
2004194,2003135,0
2004194,2003136,0
2004194,2003137,0
2004194,2003138,0
2004194,2003139,0
2004194,2003140,0
2004194,2003141,0
2004194,2003142,0
2004194,2003143,0
2004194,2003144,0
2004194,2003145,0
2004194,2003146,0
2004194,2003147,0
2004194,2003148,115
2004194,2003149,0
2004194,2003150,0
2004194,2003151,0
2004194,2003152,0
2004194,2003153,0
2004194,2003154,23
2004194,2003155,116
2004194,2003156,626
2004194,2003157,210
2004194,2003158,103
2004194,2003159,0
2004194,2003161,724
2004194,2003163,197
2004194,2003164,189
2004194,2003165,95
2004194,2003166,815
2004194,2003167,678
2004194,2003168,144
2004194,2003169,122
2004194,2003170,242
2004194,2003171,105
2004194,2004129,0
2004194,2004130,0
2004194,2004131,0
2004194,2004132,0
2004194,2004133,0
2004194,2004134,0
2004194,2004135,0
2004194,2004136,0
2004194,2004137,0
2004194,2004138,0
2004194,2004139,0
2004194,2004140,0
2004194,2004141,0
2004194,2004142,0
2004194,2004143,0
2004194,2004144,0
2004194,2004145,0
2004194,2004146,0
2004194,2004147,0
2004194,2004148,0
2004194,2004149,0
2004194,2004150,0
2004194,2004151,0
2004194,2004152,0
2004194,2004153,0
2004194,2004154,0
2004194,2004155,0
2004194,2004156,153
2004194,2004157,0
2004194,2004158,0
2004194,2004159,168
2004194,2004160,0
2004194,2004161,51
2004194,2004162,66
2004194,2004163,0
2004194,2004164,0
2004194,2004165,0
2004194,2004166,0
2004194,2004167,0
2004194,2004168,0
2004194,2004169,0
2004194,2004170,0
2004194,2004171,0
2004194,2004172,0
2004194,2004173,0
2004194,2004174,0
2004194,2004175,0
2004194,2004176,0
2004194,2004177,0
2004194,2004178,0
2004194,2004179,0
2004194,2004180,0
2004194,2004181,0
2004194,2004182,0
2004194,2004183,0
2004194,2004184,0
2004194,2004185,0
2004194,2004186,0
2004194,2004187,0
2004194,2004188,0
2004194,2004189,0
2004194,2004190,26
2004194,2004191,470
2004194,2004192,84
2004194,2004193,0
2004194,2004194,95
2004194,2004195,88
2004194,2004196,0
2004194,2004197,0
2004194,2004198,74
2004194,2004199,0
2004194,2004200,5
2004194,2004201,0
2004194,2004202,0
2004194,2004203,0
2004194,2004204,0
2004194,2004205,0
2004194,2004206,0
2004194,2004207,89
2004194,2004208,0
2004194,2004209,0
2004194,2004210,0
2004194,2004211,0
2004194,2004212,0
2004194,2004213,5
2004194,2004214,200
2004194,2004215,76
2004194,2004216,0
2004194,2004217,111
2004194,2004218,0
2004194,2004219,35
2004194,2004220,0
2004194,2004221,0
2004194,2004222,0
2004194,2004223,0
2004194,2004224,0
2004194,2004225,0
2004194,2004226,0
2004194,2004227,0
2004194,2004228,0
2004194,2004229,0
2004194,2004230,0
2004194,2004231,0
2004194,2004232,0
2004194,2004233,0
2004194,2004234,0
2004194,2004235,0
2004194,2006840,91
2004195,2003122,0
2004195,2003123,0
2004195,2003124,0
2004195,2003125,0
2004195,2003126,42
2004195,2003127,0
2004195,2003128,0
2004195,2003129,0
2004195,2003130,0
2004195,2003131,0
2004195,2003132,0
2004195,2003133,0
2004195,2003134,0
2004195,2003135,0
2004195,2003136,0
2004195,2003137,0
2004195,2003138,0
2004195,2003139,0
2004195,2003140,0
2004195,2003141,0
2004195,2003142,0
2004195,2003143,0
2004195,2003144,0
2004195,2003145,0
2004195,2003146,0
2004195,2003147,0
2004195,2003148,115
2004195,2003149,0
2004195,2003150,31
2004195,2003151,0
2004195,2003152,0
2004195,2003153,0
2004195,2003154,18
2004195,2003155,79
2004195,2003156,404
2004195,2003157,137
2004195,2003158,68
2004195,2003159,0
2004195,2003161,450
2004195,2003163,127
2004195,2003164,111
2004195,2003165,31
2004195,2003166,434
2004195,2003167,386
2004195,2003168,84
2004195,2003169,73
2004195,2003170,154
2004195,2003171,67
2004195,2004129,0
2004195,2004130,0
2004195,2004131,0
2004195,2004132,0
2004195,2004133,0
2004195,2004134,0
2004195,2004135,0
2004195,2004136,0
2004195,2004137,0
2004195,2004138,0
2004195,2004139,0
2004195,2004140,0
2004195,2004141,0
2004195,2004142,0
2004195,2004143,0
2004195,2004144,0
2004195,2004145,0
2004195,2004146,0
2004195,2004147,0
2004195,2004148,0
2004195,2004149,0
2004195,2004150,0
2004195,2004151,0
2004195,2004152,0
2004195,2004153,0
2004195,2004154,0
2004195,2004155,0
2004195,2004156,116
2004195,2004157,0
2004195,2004158,0
2004195,2004159,127
2004195,2004160,0
2004195,2004161,34
2004195,2004162,63
2004195,2004163,0
2004195,2004164,0
2004195,2004165,0
2004195,2004166,0
2004195,2004167,0
2004195,2004168,0
2004195,2004169,0
2004195,2004170,0
2004195,2004171,0
2004195,2004172,0
2004195,2004173,0
2004195,2004174,0
2004195,2004175,0
2004195,2004176,0
2004195,2004177,0
2004195,2004178,0
2004195,2004179,0
2004195,2004180,0
2004195,2004181,0
2004195,2004182,0
2004195,2004183,0
2004195,2004184,0
2004195,2004185,0
2004195,2004186,0
2004195,2004187,0
2004195,2004188,0
2004195,2004189,0
2004195,2004190,0
2004195,2004191,151
2004195,2004192,5
2004195,2004193,0
2004195,2004194,118
2004195,2004195,1655
2004195,2004196,54
2004195,2004197,0
2004195,2004198,71
2004195,2004199,96
2004195,2004200,25
2004195,2004201,0
2004195,2004202,0
2004195,2004203,0
2004195,2004204,0
2004195,2004205,0
2004195,2004206,0
2004195,2004207,54
2004195,2004208,0
2004195,2004209,0
2004195,2004210,0
2004195,2004211,0
2004195,2004212,0
2004195,2004213,0
2004195,2004214,114
2004195,2004215,4
2004195,2004216,0
2004195,2004217,59
2004195,2004218,0
2004195,2004219,0
2004195,2004220,0
2004195,2004221,0
2004195,2004222,0
2004195,2004223,0
2004195,2004224,0
2004195,2004225,0
2004195,2004226,0
2004195,2004227,0
2004195,2004228,0
2004195,2004229,0
2004195,2004230,0
2004195,2004231,0
2004195,2004232,0
2004195,2004233,0
2004195,2004234,0
2004195,2004235,0
2004195,2006840,135
2004196,2003122,0
2004196,2003123,0
2004196,2003124,0
2004196,2003125,0
2004196,2003126,232
2004196,2003127,0
2004196,2003128,0
2004196,2003129,0
2004196,2003130,0
2004196,2003131,0
2004196,2003132,0
2004196,2003133,0
2004196,2003134,0
2004196,2003135,0
2004196,2003136,0
2004196,2003137,0
2004196,2003138,0
2004196,2003139,0
2004196,2003140,0
2004196,2003141,0
2004196,2003142,0
2004196,2003143,0
2004196,2003144,0
2004196,2003145,0
2004196,2003146,0
2004196,2003147,69
2004196,2003148,463
2004196,2003149,77
2004196,2003150,184
2004196,2003151,0
2004196,2003152,119
2004196,2003153,0
2004196,2003154,0
2004196,2003155,53
2004196,2003156,572
2004196,2003157,195
2004196,2003158,41
2004196,2003159,0
2004196,2003161,632
2004196,2003163,179
2004196,2003164,154
2004196,2003165,0
2004196,2003166,592
2004196,2003167,533
2004196,2003168,58
2004196,2003169,51
2004196,2003170,218
2004196,2003171,6
2004196,2004129,0
2004196,2004130,0
2004196,2004131,0
2004196,2004132,0
2004196,2004133,0
2004196,2004134,0
2004196,2004135,0
2004196,2004136,0
2004196,2004137,0
2004196,2004138,0
2004196,2004139,0
2004196,2004140,0
2004196,2004141,0
2004196,2004142,0
2004196,2004143,0
2004196,2004144,0
2004196,2004145,0
2004196,2004146,0
2004196,2004147,0
2004196,2004148,0
2004196,2004149,0
2004196,2004150,0
2004196,2004151,0
2004196,2004152,0
2004196,2004153,0
2004196,2004154,0
2004196,2004155,0
2004196,2004156,236
2004196,2004157,0
2004196,2004158,0
2004196,2004159,258
2004196,2004160,0
2004196,2004161,71
2004196,2004162,92
2004196,2004163,0
2004196,2004164,0
2004196,2004165,0
2004196,2004166,0
2004196,2004167,0
2004196,2004168,0
2004196,2004169,0
2004196,2004170,0
2004196,2004171,0
2004196,2004172,0
2004196,2004173,0
2004196,2004174,0
2004196,2004175,0
2004196,2004176,0
2004196,2004177,0
2004196,2004178,0
2004196,2004179,0
2004196,2004180,0
2004196,2004181,0
2004196,2004182,0
2004196,2004183,0
2004196,2004184,0
2004196,2004185,0
2004196,2004186,0
2004196,2004187,0
2004196,2004188,0
2004196,2004189,276
2004196,2004190,224
2004196,2004191,196
2004196,2004192,0
2004196,2004193,187
2004196,2004194,7
2004196,2004195,0
2004196,2004196,393
2004196,2004197,215
2004196,2004198,233
2004196,2004199,0
2004196,2004200,166
2004196,2004201,0
2004196,2004202,0
2004196,2004203,0
2004196,2004204,0
2004196,2004205,0
2004196,2004206,0
2004196,2004207,140
2004196,2004208,0
2004196,2004209,0
2004196,2004210,0
2004196,2004211,0
2004196,2004212,0
2004196,2004213,0
2004196,2004214,168
2004196,2004215,0
2004196,2004216,0
2004196,2004217,161
2004196,2004218,0
2004196,2004219,0
2004196,2004220,0
2004196,2004221,0
2004196,2004222,0
2004196,2004223,0
2004196,2004224,0
2004196,2004225,0
2004196,2004226,0
2004196,2004227,0
2004196,2004228,0
2004196,2004229,0
2004196,2004230,0
2004196,2004231,0
2004196,2004232,0
2004196,2004233,0
2004196,2004234,0
2004196,2004235,0
2004196,2006840,239
2004197,2003122,0
2004197,2003123,0
2004197,2003124,0
2004197,2003125,0
2004197,2003126,205
2004197,2003127,0
2004197,2003128,0
2004197,2003129,0
2004197,2003130,0
2004197,2003131,0
2004197,2003132,0
2004197,2003133,0
2004197,2003134,0
2004197,2003135,0
2004197,2003136,0
2004197,2003137,0
2004197,2003138,0
2004197,2003139,0
2004197,2003140,0
2004197,2003141,0
2004197,2003142,0
2004197,2003143,0
2004197,2003144,59
2004197,2003145,0
2004197,2003146,0
2004197,2003147,71
2004197,2003148,397
2004197,2003149,104
2004197,2003150,159
2004197,2003151,0
2004197,2003152,105
2004197,2003153,0
2004197,2003154,0
2004197,2003155,27
2004197,2003156,410
2004197,2003157,140
2004197,2003158,0
2004197,2003159,0
2004197,2003161,448
2004197,2003163,128
2004197,2003164,107
2004197,2003165,0
2004197,2003166,404
2004197,2003167,369
2004197,2003168,29
2004197,2003169,25
2004197,2003170,155
2004197,2003171,0
2004197,2004129,0
2004197,2004130,0
2004197,2004131,0
2004197,2004132,0
2004197,2004133,0
2004197,2004134,0
2004197,2004135,0
2004197,2004136,0
2004197,2004137,0
2004197,2004138,0
2004197,2004139,0
2004197,2004140,0
2004197,2004141,0
2004197,2004142,0
2004197,2004143,0
2004197,2004144,0
2004197,2004145,0
2004197,2004146,0
2004197,2004147,0
2004197,2004148,0
2004197,2004149,0
2004197,2004150,0
2004197,2004151,0
2004197,2004152,0
2004197,2004153,0
2004197,2004154,0
2004197,2004155,0
2004197,2004156,194
2004197,2004157,0
2004197,2004158,0
2004197,2004159,212
2004197,2004160,0
2004197,2004161,68
2004197,2004162,87
2004197,2004163,0
2004197,2004164,0
2004197,2004165,0
2004197,2004166,0
2004197,2004167,0
2004197,2004168,0
2004197,2004169,0
2004197,2004170,0
2004197,2004171,0
2004197,2004172,0
2004197,2004173,0
2004197,2004174,0
2004197,2004175,0
2004197,2004176,0
2004197,2004177,0
2004197,2004178,0
2004197,2004179,0
2004197,2004180,0
2004197,2004181,0
2004197,2004182,0
2004197,2004183,0
2004197,2004184,0
2004197,2004185,0
2004197,2004186,0
2004197,2004187,0
2004197,2004188,0
2004197,2004189,521
2004197,2004190,127
2004197,2004191,132
2004197,2004192,0
2004197,2004193,134
2004197,2004194,0
2004197,2004195,0
2004197,2004196,623
2004197,2004197,394
2004197,2004198,122
2004197,2004199,0
2004197,2004200,32
2004197,2004201,0
2004197,2004202,0
2004197,2004203,0
2004197,2004204,0
2004197,2004205,0
2004197,2004206,0
2004197,2004207,93
2004197,2004208,0
2004197,2004209,0
2004197,2004210,0
2004197,2004211,0
2004197,2004212,0
2004197,2004213,0
2004197,2004214,115
2004197,2004215,0
2004197,2004216,0
2004197,2004217,100
2004197,2004218,0
2004197,2004219,0
2004197,2004220,0
2004197,2004221,0
2004197,2004222,0
2004197,2004223,0
2004197,2004224,0
2004197,2004225,0
2004197,2004226,0
2004197,2004227,0
2004197,2004228,0
2004197,2004229,0
2004197,2004230,0
2004197,2004231,0
2004197,2004232,0
2004197,2004233,0
2004197,2004234,0
2004197,2004235,0
2004197,2006840,235
2004198,2003122,0
2004198,2003123,0
2004198,2003124,0
2004198,2003125,0
2004198,2003126,73
2004198,2003127,0
2004198,2003128,0
2004198,2003129,0
2004198,2003130,0
2004198,2003131,0
2004198,2003132,0
2004198,2003133,0
2004198,2003134,0
2004198,2003135,0
2004198,2003136,0
2004198,2003137,0
2004198,2003138,0
2004198,2003139,0
2004198,2003140,0
2004198,2003141,0
2004198,2003142,0
2004198,2003143,0
2004198,2003144,21
2004198,2003145,0
2004198,2003146,0
2004198,2003147,24
2004198,2003148,145
2004198,2003149,37
2004198,2003150,58
2004198,2003151,0
2004198,2003152,39
2004198,2003153,0
2004198,2003154,0
2004198,2003155,35
2004198,2003156,176
2004198,2003157,60
2004198,2003158,12
2004198,2003159,0
2004198,2003161,195
2004198,2003163,55
2004198,2003164,47
2004198,2003165,0
2004198,2003166,182
2004198,2003167,164
2004198,2003168,36
2004198,2003169,13
2004198,2003170,67
2004198,2003171,11
2004198,2004129,0
2004198,2004130,0
2004198,2004131,0
2004198,2004132,0
2004198,2004133,0
2004198,2004134,0
2004198,2004135,0
2004198,2004136,0
2004198,2004137,0
2004198,2004138,0
2004198,2004139,0
2004198,2004140,0
2004198,2004141,0
2004198,2004142,0
2004198,2004143,0
2004198,2004144,0
2004198,2004145,0
2004198,2004146,0
2004198,2004147,0
2004198,2004148,0
2004198,2004149,0
2004198,2004150,0
2004198,2004151,0
2004198,2004152,0
2004198,2004153,0
2004198,2004154,0
2004198,2004155,0
2004198,2004156,58
2004198,2004157,0
2004198,2004158,0
2004198,2004159,64
2004198,2004160,0
2004198,2004161,20
2004198,2004162,26
2004198,2004163,0
2004198,2004164,0
2004198,2004165,0
2004198,2004166,0
2004198,2004167,0
2004198,2004168,0
2004198,2004169,0
2004198,2004170,0
2004198,2004171,0
2004198,2004172,0
2004198,2004173,0
2004198,2004174,0
2004198,2004175,0
2004198,2004176,0
2004198,2004177,0
2004198,2004178,0
2004198,2004179,0
2004198,2004180,0
2004198,2004181,0
2004198,2004182,0
2004198,2004183,0
2004198,2004184,0
2004198,2004185,0
2004198,2004186,0
2004198,2004187,0
2004198,2004188,0
2004198,2004189,35
2004198,2004190,1
2004198,2004191,62
2004198,2004192,0
2004198,2004193,0
2004198,2004194,45
2004198,2004195,33
2004198,2004196,88
2004198,2004197,0
2004198,2004198,547
2004198,2004199,13
2004198,2004200,4094
2004198,2004201,0
2004198,2004202,0
2004198,2004203,0
2004198,2004204,0
2004198,2004205,0
2004198,2004206,0
2004198,2004207,0
2004198,2004208,0
2004198,2004209,0
2004198,2004210,0
2004198,2004211,0
2004198,2004212,0
2004198,2004213,0
2004198,2004214,49
2004198,2004215,0
2004198,2004216,0
2004198,2004217,1
2004198,2004218,0
2004198,2004219,0
2004198,2004220,0
2004198,2004221,0
2004198,2004222,0
2004198,2004223,0
2004198,2004224,0
2004198,2004225,0
2004198,2004226,0
2004198,2004227,0
2004198,2004228,0
2004198,2004229,0
2004198,2004230,0
2004198,2004231,0
2004198,2004232,0
2004198,2004233,0
2004198,2004234,0
2004198,2004235,0
2004198,2006840,68
2004199,2003122,0
2004199,2003123,0
2004199,2003124,0
2004199,2003125,0
2004199,2003126,135
2004199,2003127,0
2004199,2003128,0
2004199,2003129,0
2004199,2003130,0
2004199,2003131,0
2004199,2003132,0
2004199,2003133,0
2004199,2003134,0
2004199,2003135,0
2004199,2003136,0
2004199,2003137,0
2004199,2003138,0
2004199,2003139,0
2004199,2003140,0
2004199,2003141,0
2004199,2003142,0
2004199,2003143,0
2004199,2003144,0
2004199,2003145,0
2004199,2003146,0
2004199,2003147,0
2004199,2003148,256
2004199,2003149,42
2004199,2003150,98
2004199,2003151,0
2004199,2003152,42
2004199,2003153,0
2004199,2003154,0
2004199,2003155,93
2004199,2003156,463
2004199,2003157,158
2004199,2003158,79
2004199,2003159,0
2004199,2003161,509
2004199,2003163,145
2004199,2003164,123
2004199,2003165,32
2004199,2003166,469
2004199,2003167,425
2004199,2003168,93
2004199,2003169,42
2004199,2003170,176
2004199,2003171,39
2004199,2004129,0
2004199,2004130,0
2004199,2004131,0
2004199,2004132,0
2004199,2004133,0
2004199,2004134,0
2004199,2004135,0
2004199,2004136,0
2004199,2004137,0
2004199,2004138,0
2004199,2004139,0
2004199,2004140,0
2004199,2004141,0
2004199,2004142,0
2004199,2004143,0
2004199,2004144,0
2004199,2004145,0
2004199,2004146,0
2004199,2004147,0
2004199,2004148,0
2004199,2004149,0
2004199,2004150,0
2004199,2004151,0
2004199,2004152,0
2004199,2004153,0
2004199,2004154,0
2004199,2004155,0
2004199,2004156,147
2004199,2004157,0
2004199,2004158,0
2004199,2004159,161
2004199,2004160,0
2004199,2004161,44
2004199,2004162,80
2004199,2004163,0
2004199,2004164,0
2004199,2004165,0
2004199,2004166,0
2004199,2004167,0
2004199,2004168,0
2004199,2004169,0
2004199,2004170,0
2004199,2004171,0
2004199,2004172,0
2004199,2004173,0
2004199,2004174,0
2004199,2004175,0
2004199,2004176,0
2004199,2004177,0
2004199,2004178,0
2004199,2004179,0
2004199,2004180,0
2004199,2004181,0
2004199,2004182,0
2004199,2004183,0
2004199,2004184,0
2004199,2004185,0
2004199,2004186,0
2004199,2004187,0
2004199,2004188,0
2004199,2004189,46
2004199,2004190,0
2004199,2004191,150
2004199,2004192,0
2004199,2004193,0
2004199,2004194,104
2004199,2004195,374
2004199,2004196,128
2004199,2004197,0
2004199,2004198,271
2004199,2004199,157
2004199,2004200,186
2004199,2004201,0
2004199,2004202,0
2004199,2004203,0
2004199,2004204,0
2004199,2004205,0
2004199,2004206,0
2004199,2004207,5
2004199,2004208,0
2004199,2004209,0
2004199,2004210,0
2004199,2004211,0
2004199,2004212,0
2004199,2004213,0
2004199,2004214,122
2004199,2004215,0
2004199,2004216,0
2004199,2004217,31
2004199,2004218,0
2004199,2004219,0
2004199,2004220,0
2004199,2004221,0
2004199,2004222,0
2004199,2004223,0
2004199,2004224,0
2004199,2004225,0
2004199,2004226,0
2004199,2004227,0
2004199,2004228,0
2004199,2004229,0
2004199,2004230,0
2004199,2004231,0
2004199,2004232,0
2004199,2004233,0
2004199,2004234,0
2004199,2004235,0
2004199,2006840,246
2004200,2003122,0
2004200,2003123,0
2004200,2003124,0
2004200,2003125,0
2004200,2003126,60
2004200,2003127,0
2004200,2003128,0
2004200,2003129,0
2004200,2003130,0
2004200,2003131,0
2004200,2003132,0
2004200,2003133,0
2004200,2003134,0
2004200,2003135,0
2004200,2003136,0
2004200,2003137,0
2004200,2003138,0
2004200,2003139,0
2004200,2003140,0
2004200,2003141,0
2004200,2003142,0
2004200,2003143,0
2004200,2003144,19
2004200,2003145,0
2004200,2003146,0
2004200,2003147,23
2004200,2003148,119
2004200,2003149,31
2004200,2003150,47
2004200,2003151,0
2004200,2003152,32
2004200,2003153,0
2004200,2003154,0
2004200,2003155,27
2004200,2003156,135
2004200,2003157,46
2004200,2003158,6
2004200,2003159,0
2004200,2003161,148
2004200,2003163,42
2004200,2003164,36
2004200,2003165,0
2004200,2003166,137
2004200,2003167,124
2004200,2003168,27
2004200,2003169,7
2004200,2003170,51
2004200,2003171,6
2004200,2004129,0
2004200,2004130,0
2004200,2004131,0
2004200,2004132,0
2004200,2004133,0
2004200,2004134,0
2004200,2004135,0
2004200,2004136,0
2004200,2004137,0
2004200,2004138,0
2004200,2004139,0
2004200,2004140,0
2004200,2004141,0
2004200,2004142,0
2004200,2004143,0
2004200,2004144,0
2004200,2004145,0
2004200,2004146,0
2004200,2004147,0
2004200,2004148,0
2004200,2004149,0
2004200,2004150,0
2004200,2004151,0
2004200,2004152,0
2004200,2004153,0
2004200,2004154,0
2004200,2004155,0
2004200,2004156,48
2004200,2004157,0
2004200,2004158,0
2004200,2004159,53
2004200,2004160,0
2004200,2004161,18
2004200,2004162,23
2004200,2004163,0
2004200,2004164,0
2004200,2004165,0
2004200,2004166,0
2004200,2004167,0
2004200,2004168,0
2004200,2004169,0
2004200,2004170,0
2004200,2004171,0
2004200,2004172,0
2004200,2004173,0
2004200,2004174,0
2004200,2004175,0
2004200,2004176,0
2004200,2004177,0
2004200,2004178,0
2004200,2004179,0
2004200,2004180,0
2004200,2004181,0
2004200,2004182,0
2004200,2004183,0
2004200,2004184,0
2004200,2004185,0
2004200,2004186,0
2004200,2004187,0
2004200,2004188,0
2004200,2004189,29
2004200,2004190,0
2004200,2004191,47
2004200,2004192,0
2004200,2004193,0
2004200,2004194,34
2004200,2004195,25
2004200,2004196,68
2004200,2004197,0
2004200,2004198,3669
2004200,2004199,7
2004200,2004200,121
2004200,2004201,0
2004200,2004202,0
2004200,2004203,0
2004200,2004204,0
2004200,2004205,0
2004200,2004206,0
2004200,2004207,0
2004200,2004208,0
2004200,2004209,0
2004200,2004210,0
2004200,2004211,0
2004200,2004212,0
2004200,2004213,0
2004200,2004214,37
2004200,2004215,0
2004200,2004216,0
2004200,2004217,0
2004200,2004218,0
2004200,2004219,0
2004200,2004220,0
2004200,2004221,0
2004200,2004222,0
2004200,2004223,0
2004200,2004224,0
2004200,2004225,0
2004200,2004226,0
2004200,2004227,0
2004200,2004228,0
2004200,2004229,0
2004200,2004230,0
2004200,2004231,0
2004200,2004232,0
2004200,2004233,0
2004200,2004234,0
2004200,2004235,0
2004200,2006840,52
2004201,2003122,0
2004201,2003123,0
2004201,2003124,0
2004201,2003125,0
2004201,2003126,0
2004201,2003127,0
2004201,2003128,0
2004201,2003129,0
2004201,2003130,0
2004201,2003131,0
2004201,2003132,0
2004201,2003133,0
2004201,2003134,0
2004201,2003135,0
2004201,2003136,0
2004201,2003137,0
2004201,2003138,0
2004201,2003139,0
2004201,2003140,0
2004201,2003141,0
2004201,2003142,0
2004201,2003143,0
2004201,2003144,0
2004201,2003145,0
2004201,2003146,0
2004201,2003147,0
2004201,2003148,39
2004201,2003149,0
2004201,2003150,0
2004201,2003151,0
2004201,2003152,0
2004201,2003153,0
2004201,2003154,0
2004201,2003155,0
2004201,2003156,0
2004201,2003157,0
2004201,2003158,0
2004201,2003159,0
2004201,2003161,0
2004201,2003163,0
2004201,2003164,0
2004201,2003165,0
2004201,2003166,0
2004201,2003167,0
2004201,2003168,0
2004201,2003169,0
2004201,2003170,0
2004201,2003171,0
2004201,2004129,0
2004201,2004130,0
2004201,2004131,0
2004201,2004132,0
2004201,2004133,0
2004201,2004134,169
2004201,2004135,0
2004201,2004136,0
2004201,2004137,0
2004201,2004138,0
2004201,2004139,0
2004201,2004140,0
2004201,2004141,0
2004201,2004142,163
2004201,2004143,0
2004201,2004144,0
2004201,2004145,0
2004201,2004146,0
2004201,2004147,68
2004201,2004148,0
2004201,2004149,198
2004201,2004150,0
2004201,2004151,94
2004201,2004152,144
2004201,2004153,0
2004201,2004154,71
2004201,2004155,0
2004201,2004156,959
2004201,2004157,269
2004201,2004158,145
2004201,2004159,810
2004201,2004160,77
2004201,2004161,390
2004201,2004162,581
2004201,2004163,77
2004201,2004164,0
2004201,2004165,0
2004201,2004166,0
2004201,2004167,37
2004201,2004168,62
2004201,2004169,0
2004201,2004170,0
2004201,2004171,64
2004201,2004172,0
2004201,2004173,20
2004201,2004174,115
2004201,2004175,0
2004201,2004176,0
2004201,2004177,0
2004201,2004178,0
2004201,2004179,0
2004201,2004180,0
2004201,2004181,0
2004201,2004182,0
2004201,2004183,0
2004201,2004184,0
2004201,2004185,0
2004201,2004186,0
2004201,2004187,0
2004201,2004188,0
2004201,2004189,56
2004201,2004190,0
2004201,2004191,64
2004201,2004192,0
2004201,2004193,0
2004201,2004194,0
2004201,2004195,0
2004201,2004196,0
2004201,2004197,0
