,URN,zonei,east,north,MSOA
0,137598,0,399936,651376,E02005706
1,145639,1,406293,601192,E02005705
2,137746,2,419647,586766,E02005721
3,137747,3,419230,586396,E02005724
4,137748,4,419136,586331,E02005724
5,138078,5,425090,582427,E02005741
6,141814,6,425290,582104,E02005741
7,137457,7,426176,575865,E02005718
8,143469,8,416539,572179,E02005725
9,145783,9,416508,572103,E02005725
10,137734,10,433557,569403,E02001757
11,136352,11,424162,568788,E02001709
12,136348,12,424103,568289,E02001713
13,140081,13,426075,568146,E02001714
14,138120,14,422076,567804,E02001715
15,144271,15,428294,566235,E02001727
16,137708,16,421933,565358,E02001726
17,145528,17,429182,565232,E02001727
18,137900,18,420876,564975,E02001734
19,144204,19,438028,564724,E02001773
20,142601,20,436632,564665,E02001772
21,143291,21,392556,563954,E02005730
22,143292,22,393740,563802,E02005730
23,146894,23,408113,563472,E02005729
24,137851,24,417885,562988,E02001686
25,139878,25,430671,562909,E02001782
26,146871,26,409273,562569,E02005731
27,146926,27,409649,562377,E02005731
28,136386,28,440786,562198,E02001785
29,137252,29,352532,561293,E02003988
30,137360,30,420291,560694,E02001698
31,137852,31,427415,560129,E02001702
32,144937,32,430755,557206,E02001799
33,138054,33,439136,556366,E02001803
34,137369,34,340363,556171,E02003992
35,138923,35,429254,555825,E02001810
36,139538,36,439327,555535,E02001806
37,137942,37,427650,555432,E02001707
38,139839,38,430999,555287,E02001809
39,138103,39,440112,555272,E02001812
40,147142,40,430824,554855,E02001807
41,139184,41,439318,553480,E02001821
42,139852,42,436834,553281,E02001816
43,136971,43,427692,551263,E02004294
44,137254,44,337121,550532,E02003999
45,137262,45,433897,549594,E02001824
46,138172,46,416354,548207,E02004306
47,137696,47,426767,544778,E02004309
48,143583,48,426674,543258,E02004315
49,138075,49,441650,543150,E02004324
50,147122,50,443984,540591,E02004330
51,136451,51,441745,539599,E02004329
52,137903,52,420078,534680,E02004351
53,145253,53,427458,532206,E02004335
54,140867,54,449335,531431,E02002491
55,142306,55,312959,531073,E02003971
56,136732,56,351199,529604,E02004011
57,136770,57,421378,529547,E02004352
58,147670,58,435937,529366,E02004339
59,137702,59,420026,528428,E02004355
60,138717,60,428353,525844,E02004343
61,142273,61,459525,524529,E02002516
62,136902,62,326042,524264,E02003976
63,137251,63,368104,521037,E02004013
64,140751,64,453771,520248,E02006910
65,138711,65,453415,518005,E02002502
66,145774,66,447720,516824,E02002508
67,142382,67,449948,516780,E02002506
68,142281,68,445905,516696,E02002552
69,138089,69,430650,516255,E02002563
70,138845,70,454282,515447,E02006812
71,137622,71,426883,514456,E02002569
72,136838,72,426355,514079,E02002569
73,139606,73,444073,513864,E02002557
74,143063,74,441541,513641,E02002555
75,139318,75,442187,511367,E02002558
76,136525,76,429841,509938,E02002573
77,137107,77,377253,508812,E02004014
78,141930,78,453052,508326,E02005750
79,147213,79,418333,501602,E02005783
80,145090,80,417972,501285,E02005783
81,136526,81,352291,494014,E02004017
82,137269,82,366264,492026,E02004023
83,136671,83,351883,491570,E02004020
84,143288,84,501940,489810,E02005799
85,147212,85,502449,487513,E02005803
86,137205,86,349998,481716,E02004025
87,136357,87,360707,478609,E02004023
88,137338,88,338127,478474,E02004027
89,137412,89,430220,471316,E02005762
90,136728,90,479633,470649,E02006870
91,145082,91,350378,470279,E02005221
92,147260,92,348834,462330,E02005233
93,136742,93,348363,461536,E02005234
94,136381,94,347497,461382,E02005234
95,136731,95,347553,460657,E02005234
96,138190,96,431512,455987,E02005773
97,137139,97,431226,454660,E02005777
98,136497,98,429831,454195,E02005780
99,136544,99,456691,453546,E02002782
100,136896,100,429450,453431,E02005780
101,136664,101,398304,451970,E02005745
102,136617,102,463027,451121,E02002785
103,142648,103,459791,450693,E02002788
104,144711,104,461355,449316,E02002794
105,143588,105,481242,449140,E02002694
106,136905,106,412318,447313,E02002183
107,137704,107,420208,446325,E02002332
108,142856,108,388265,446270,E02005241
109,136997,109,376943,446225,E02005270
110,146217,110,442021,445103,E02002334
111,136736,111,400829,444837,E02005749
112,137342,112,349756,443981,E02005324
113,139351,113,417987,442819,E02002337
114,145777,114,445635,442629,E02005809
115,136390,115,374554,442122,E02005271
116,146228,116,389866,440871,E02005243
117,137973,117,331843,440430,E02002634
118,136717,118,335543,439508,E02005331
119,136995,119,502780,438617,E02002702
120,137775,120,423730,438510,E02002350
121,142590,121,418072,438376,E02002199
122,139975,122,411343,438346,E02002204
123,137083,123,425868,437592,E02002362
124,141257,124,332891,437217,E02002641
125,138087,125,412379,435974,E02002212
126,144588,126,420685,434980,E02002395
127,144929,127,463334,434590,E02005811
128,136962,128,416891,434410,E02002217
129,147100,129,417309,434007,E02002217
130,140759,130,333250,433984,E02002646
131,136921,131,503392,433663,E02002705
132,146247,132,435580,433494,E02002398
133,147581,133,385019,433088,E02005182
134,139629,134,510903,433085,E02002655
135,145819,135,449027,432955,E02005812
136,138304,136,422713,432948,E02002408
137,136343,137,440216,432451,E02002416
138,144104,138,507965,432240,E02002663
139,144307,139,507465,431882,E02002663
140,142150,140,512075,431589,E02002664
141,143221,141,506467,431058,E02002665
142,144561,142,502782,430316,E02002710
143,137421,143,375219,429494,E02005213
144,142585,144,429176,429391,E02002420
145,138082,145,509864,429137,E02002680
146,143238,146,440834,429088,E02002432
147,136788,147,407826,428816,E02002244
148,141565,148,366262,428761,E02002624
149,146129,149,475238,428628,E02002720
150,138948,150,351171,428386,E02005287
151,138111,151,420530,427725,E02002271
152,136900,152,367479,427475,E02002623
153,140879,153,366403,427415,E02002624
154,136392,154,426027,427383,E02002435
155,146936,155,369088,427022,E02002625
156,136667,156,496594,426766,E02002715
157,137424,157,423462,426219,E02002276
158,137111,158,355067,426169,E02005295
159,138336,159,433028,426139,E02002434
160,137383,160,427442,426022,E02002435
161,136633,161,443440,425591,E02002439
162,136613,162,445485,425204,E02002440
163,137036,163,414004,425157,E02002258
164,136604,164,413615,424116,E02002262
165,139182,165,408141,423921,E02002259
166,136283,166,421932,423558,E02002281
167,138006,167,450118,423377,E02002447
168,141307,168,404604,422966,E02002263
169,138951,169,442289,422383,E02002461
170,147565,170,379843,422371,E02005281
171,137444,171,413847,422254,E02002267
172,139290,172,353036,422132,E02005303
173,141470,173,423603,422026,E02002287
174,140866,174,463728,421934,E02002725
175,138835,175,383761,421916,E02006884
176,136394,176,434698,421459,E02002457
177,137768,177,345215,421306,E02005304
178,139500,178,445148,421188,E02002460
179,136674,179,419744,421182,E02002291
180,137521,180,410072,420543,E02002268
181,139501,181,446223,420268,E02002460
182,136462,182,428018,419303,E02002462
183,138831,183,492758,418984,E02002751
184,137296,184,349382,418637,E02005195
185,136893,185,358055,418442,E02005194
186,138707,186,430008,418404,E02002468
187,138950,187,434270,418402,E02002470
188,137001,188,437805,417922,E02002469
189,138647,189,357422,417911,E02005196
190,137869,190,410891,417504,E02002308
191,138544,191,359158,416463,E02005198
192,143794,192,357160,416307,E02005200
193,140055,193,391653,416171,E02001135
194,137500,194,412500,414846,E02002317
195,138706,195,417129,414790,E02002314
196,138116,196,453871,414591,E02001540
197,137604,197,332124,414485,E02001437
198,137297,198,332347,413317,E02001439
199,143791,199,420021,413062,E02002321
200,146529,200,377782,412890,E02001021
201,143773,201,363763,412782,E02005202
202,140091,202,393309,412474,E02001145
203,146906,203,414422,412392,E02002323
204,142232,204,372028,412381,E02000986
205,137004,205,488354,412373,E02002755
206,137759,206,477608,412062,E02002754
207,137011,207,447006,411951,E02002480
208,144044,208,373025,411807,E02000985
209,147369,209,387571,411702,E02001148
210,140500,210,369980,411459,E02000991
211,143812,211,355485,410681,E02001287
212,137352,212,422249,410653,E02002326
213,143792,213,424696,410563,E02002327
214,136277,214,521615,410290,E02002732
215,137464,215,523693,409928,E02002729
216,137294,216,392960,409441,E02001098
217,138018,217,489816,408883,E02002762
218,137196,218,525932,408246,E02002740
219,137453,219,499953,408008,E02002759
220,142340,220,370893,407819,E02001006
221,137436,221,329355,407670,E02001442
222,142296,222,374670,407318,E02001007
223,141248,223,390047,406541,E02001112
224,137899,224,461444,406473,E02001549
225,146455,225,432931,406137,E02001520
226,143772,226,372778,406062,E02001010
227,137612,227,328468,405883,E02001443
228,137472,228,454962,405823,E02001550
229,143319,229,388141,405686,E02001154
230,137133,230,392979,405494,E02001111
231,144046,231,372403,405494,E02001016
232,137200,232,530636,405405,E02002745
233,138314,233,462410,405237,E02001552
234,137603,234,454286,404965,E02001554
235,136268,235,527370,404421,E02002747
236,146501,236,446151,403807,E02001530
237,137742,237,477897,403755,E02002768
238,137842,238,458142,403254,E02001557
239,138110,239,357952,403148,E02001306
240,137039,240,392680,402873,E02001126
241,137533,241,337737,402355,E02001447
242,136987,242,377525,402270,E02001162
243,137309,243,383831,402178,E02001052
244,137448,244,368403,402022,E02001308
245,146404,245,374536,401987,E02001163
246,140865,246,462444,401691,E02001564
247,144327,247,348163,401576,E02001406
248,137520,248,337055,401489,E02001448
249,136958,249,512180,401423,E02005492
250,138698,250,382739,401413,E02001166
251,136350,251,511527,401298,E02005492
252,144199,252,376843,401111,E02001170
253,136672,253,464839,399968,E02001576
254,137514,254,333448,399885,E02001449
255,143059,255,379905,399655,E02001174
256,144200,256,377922,399605,E02001176
257,139294,257,397554,398878,E02001237
258,137020,258,395729,398869,E02001236
259,137832,259,494101,398735,E02002770
260,138699,260,357580,398486,E02001322
261,145274,261,426882,397973,E02001611
262,136593,262,390054,397609,E02001239
263,139735,263,395032,397247,E02001246
264,136273,264,392190,396667,E02001247
265,146239,265,389961,396652,E02001065
266,137801,266,384235,396576,E02001063
267,144579,267,400182,396341,E02001251
268,136297,268,376120,394926,E02001267
269,139992,269,441080,394853,E02001586
270,136965,270,375452,394833,E02001268
271,136378,271,373863,394527,E02001265
272,141264,272,383690,394025,E02001074
273,139148,273,382528,393334,E02001077
274,141853,274,440095,393245,E02001592
275,142798,275,346181,393037,E02001333
276,138696,276,338741,392465,E02001366
277,136735,277,339608,392388,E02001367
278,140703,278,386452,392362,E02001085
279,136895,279,330307,392270,E02001470
280,138329,280,445058,392116,E02001598
281,140646,281,448329,391919,E02001599
282,138123,282,377546,391455,E02001274
283,137815,283,329817,391359,E02001473
284,136498,284,379160,391303,E02001273
285,140459,285,443584,391259,E02001600
286,139840,286,364905,391237,E02002594
287,138124,287,371534,390813,E02001275
288,144326,288,349990,390763,E02001426
289,138925,289,436817,390122,E02001632
290,143260,290,385464,390094,E02001089
291,136301,291,441455,389760,E02001602
292,139152,292,356152,389463,E02002598
293,137916,293,339177,388853,E02001388
294,136491,294,511471,388708,E02005494
295,136780,295,330342,388639,E02001481
296,136377,296,377819,388634,E02001281
297,137929,297,326935,388189,E02001484
298,138183,298,337076,388150,E02001389
299,138464,299,376337,387995,E02001283
300,142509,300,385024,387817,E02001214
301,138463,301,341544,387674,E02001393
302,139456,302,381566,387565,E02001095
303,138614,303,378541,387514,E02001284
304,137243,304,321261,387452,E02001492
305,137289,305,376119,387212,E02001285
306,138355,306,322844,387198,E02001492
307,142262,307,532547,387094,E02005427
308,138853,308,328525,387059,E02001491
309,138732,309,369540,387029,E02002610
310,139368,310,351195,386733,E02002578
311,136458,311,376730,386682,E02001285
312,141730,312,452967,386653,E02001606
313,138069,313,431989,386595,E02001648
314,138337,314,436216,386404,E02001653
315,138361,315,432224,386313,E02001648
316,137130,316,331853,386266,E02001495
317,139144,317,322736,386266,E02001494
318,138850,318,338275,386158,E02001402
319,138134,319,378823,386011,E02001286
320,137923,320,391115,385984,E02001219
321,141495,321,441841,385979,E02001647
322,136718,322,445156,385958,E02001603
323,139614,323,344293,385313,E02001345
324,137843,324,387683,385278,E02001227
325,141598,325,361825,385250,E02002612
326,139031,326,333075,385182,E02001498
327,145455,327,431876,384629,E02001657
328,137171,328,332590,383988,E02001501
329,139167,329,431336,383974,E02001665
330,137476,330,332662,383942,E02001501
331,136331,331,448443,383188,E02001608
332,146387,332,392665,383014,E02003855
333,143963,333,439829,382812,E02006869
334,138076,334,469921,382099,E02005839
335,138545,335,435364,381190,E02001674
336,136779,336,351723,381137,E02002589
337,138841,337,430964,380507,E02001678
338,136415,338,501305,379338,E02005499
339,145521,339,441545,379162,E02004106
340,138002,340,374686,378289,E02003863
341,138318,341,329778,378283,E02003841
342,136968,342,545721,375713,E02005431
343,136315,343,544895,375694,E02005431
344,136278,344,389313,374793,E02003867
345,140791,345,391626,374738,E02003866
346,137902,346,444034,374658,E02004056
347,146128,347,405853,373949,E02004102
348,147400,348,442680,373404,E02004056
349,139139,349,390661,373279,E02003869
350,136537,350,497583,373174,E02005444
351,138470,351,436585,373056,E02004058
352,137447,352,498762,372407,E02005445
353,138743,353,366248,371771,E02003882
354,137319,354,474635,371222,E02005849
355,136548,355,435441,370671,E02004065
356,138836,356,448399,370232,E02004049
357,138665,357,525508,369720,E02005434
358,139623,358,496015,369212,E02005449
359,141581,359,526368,368958,E02005434
360,136358,360,502566,367994,E02005456
361,137449,361,375444,366712,E02003812
362,136871,362,493850,366405,E02006867
363,137135,363,494220,366383,E02006867
364,136543,364,342202,365589,E02003806
365,136645,365,344417,365445,E02003805
366,139343,366,340440,364878,E02003807
367,138662,367,386572,364267,E02003816
368,137158,368,454359,364103,E02005882
369,138757,369,556181,363869,E02005435
370,136655,370,383548,363179,E02003817
371,144687,371,458035,362970,E02005886
372,138483,372,355610,362026,E02003891
373,137763,373,454480,362016,E02005888
374,140698,374,452630,361914,E02005887
375,136340,375,375110,361020,E02003819
376,137857,376,449180,360081,E02005823
377,141074,377,389204,358782,E02006205
378,137628,378,458916,357844,E02005898
379,142696,379,399161,357580,E02006204
380,137981,380,448943,357242,E02005827
381,146914,381,388156,356788,E02006206
382,138756,382,534224,356742,E02005441
383,142711,383,399437,356669,E02006204
384,137356,384,388754,356449,E02006207
385,142755,385,396582,356323,E02006209
386,139171,386,397285,356259,E02006209
387,138481,387,450579,355909,E02005827
388,140108,388,378788,355809,E02003824
389,139764,389,369247,354585,E02003832
390,145643,390,469935,353273,E02005900
391,138839,391,496134,353149,E02005458
392,142741,392,440511,353058,E02004032
393,142725,393,446509,353034,E02005829
394,142237,394,369418,352350,E02003835
395,140149,395,386883,352285,E02002956
396,136279,396,365621,351154,E02003839
397,138549,397,387470,350864,E02002956
398,136282,398,540834,350090,E02005417
399,137159,399,452789,350021,E02005833
400,141259,400,440817,349915,E02004033
401,140633,401,389550,349865,E02002958
402,145047,402,379676,349232,E02006162
403,140470,403,383091,349053,E02006164
404,136972,404,418251,347224,E02004075
405,142710,405,438492,346804,E02004043
406,140802,406,384320,346549,E02006168
407,137213,407,506735,346217,E02005462
408,137606,408,442304,346155,E02004040
409,136361,409,458431,346054,E02005870
410,137667,410,506726,345560,E02005462
411,139140,411,533643,345317,E02005419
412,138754,412,532637,345166,E02006864
413,142277,413,383564,345157,E02006172
414,138810,414,459718,345124,E02005871
415,140154,415,377366,344914,E02006170
416,138641,416,450278,344888,E02005853
417,139180,417,532982,343725,E02005419
418,142278,418,385402,343521,E02006172
419,136460,419,386755,343411,E02002973
420,140304,420,390215,343403,E02002977
421,136505,421,434267,343283,E02004044
422,145089,422,591677,342915,E02005571
423,136959,423,400587,342676,E02006214
424,138729,424,400730,342629,E02006214
425,137621,425,615019,342440,E02005570
426,136627,426,462557,342427,E02005876
427,138341,427,453206,341605,E02002887
428,144558,428,387034,341591,E02002980
429,137798,429,454301,341590,E02002886
430,137431,430,622211,341274,E02005572
431,137908,431,445172,340919,E02004084
432,145375,432,410867,339861,E02006131
433,136724,433,451818,339842,E02002897
434,137911,434,433675,339770,E02002797
435,136878,435,470367,339574,E02005907
436,138622,436,434643,338558,E02002800
437,138819,437,480245,338420,E02005391
438,138837,438,450443,338260,E02005856
439,139765,439,457130,337616,E02005912
440,137409,440,456947,337043,E02005912
441,138832,441,451130,336987,E02005856
442,145966,442,446868,336279,E02004085
443,137166,443,491431,336254,E02005478
444,136634,444,439572,336201,E02002805
445,136291,445,449393,336188,E02005859
446,136628,446,457934,336104,E02005912
447,138638,447,491933,335957,E02005481
448,138755,448,521203,335712,E02005465
449,138482,449,458970,335686,E02005913
450,136476,450,490079,335314,E02005480
451,140123,451,390635,334814,E02006190
452,136961,452,390170,334695,E02006190
453,139102,453,339450,334443,E02006017
454,146580,454,367992,334369,E02006018
455,146451,455,447792,334251,E02004088
456,136624,456,490471,334208,E02005481
457,144002,457,409316,333775,E02006133
458,144007,458,408526,333745,E02006133
459,145376,459,408408,333479,E02006133
460,145327,460,432753,333239,E02002817
461,136716,461,448096,332989,E02004092
462,138191,462,461693,331055,E02005918
463,136360,463,437832,330031,E02002825
464,147505,464,628711,329857,E02005579
465,147508,465,350961,329303,E02006019
466,136979,466,328622,328902,E02006025
467,138820,467,444827,327131,E02005397
468,138964,468,455846,326868,E02005919
469,136414,469,424297,325850,E02006137
470,142983,470,391654,325668,E02006193
471,136479,471,500164,324654,E02005482
472,137553,472,395018,324088,E02006198
473,142193,473,391824,322492,E02006199
474,138829,474,609780,322345,E02005521
475,139304,475,524640,322263,E02005470
476,137336,476,342717,322121,E02006021
477,147574,477,426018,321457,E02006144
478,146235,478,426055,321054,E02006144
479,137617,479,475148,320982,E02005392
480,142987,480,395348,320972,E02006201
481,136515,481,564245,320925,E02005560
482,137572,482,510072,320807,E02005486
483,144069,483,429393,320143,E02004126
484,137367,484,453551,320071,E02005346
485,144533,485,431325,319951,E02004124
486,137793,486,509841,319543,E02005486
487,138298,487,451592,319512,E02005351
488,137446,488,374337,319146,E02002930
489,146063,489,630712,318719,E02005583
490,138628,490,474294,318695,E02005394
491,136323,491,418939,318618,E02006145
492,136516,492,374373,318470,E02002930
493,137799,493,457331,317868,E02005355
494,137401,494,452895,317097,E02005354
495,138350,495,435974,317060,E02005399
496,138833,496,436322,316895,E02005399
497,137640,497,456046,316708,E02005356
498,138821,498,445553,314893,E02005405
499,138478,499,445670,314793,E02005405
500,139487,500,615528,314617,E02005525
501,144206,501,393127,314586,E02006174
502,141268,502,598973,314051,E02005505
503,145381,503,393453,313836,E02006174
504,138301,504,442916,313470,E02005407
505,144316,505,599949,313239,E02005505
506,146506,506,351399,312815,E02006032
507,137983,507,463026,312275,E02005361
508,138039,508,620319,311945,E02005530
509,144853,509,367653,311633,E02002936
510,142313,510,400426,311623,E02006125
511,138216,511,348182,311194,E02006037
512,146146,512,348140,310785,E02006037
513,146907,513,410431,310774,E02006149
514,138758,514,639676,310728,E02005537
515,137384,515,398494,310725,E02006128
516,145707,516,365192,310651,E02002939
517,138079,517,461483,310384,E02005365
518,138721,518,440628,310368,E02005409
519,146493,519,412064,310341,E02006149
520,140787,520,459538,310169,E02005363
521,137873,521,515249,309930,E02005489
522,143278,522,627163,309552,E02005534
523,143899,523,404661,309529,E02006154
524,137340,524,500280,309404,E02002866
525,137828,525,454881,309387,E02005366
526,139442,526,447186,309315,E02005377
527,136530,527,485388,309063,E02002864
528,140922,528,375343,308342,E02006008
529,137600,529,502891,307976,E02005490
530,137913,530,623235,307892,E02005590
531,136886,531,404416,307845,E02006151
532,141916,532,460229,307570,E02002832
533,143247,533,456935,307409,E02002830
534,139766,534,368682,307334,E02002944
535,146443,535,397188,307058,E02006175
536,138323,536,451907,306904,E02005379
537,141269,537,621825,306657,E02005595
538,139536,538,370681,306545,E02002945
539,147796,539,404750,306337,E02002111
540,146196,540,456955,306236,E02002830
541,138728,541,420170,306074,E02006153
542,146509,542,340389,305868,E02006039
543,136266,543,514971,305704,E02003237
544,137541,544,651362,304880,E02005545
545,136620,545,405431,304138,E02002113
546,146232,546,463132,303882,E02002851
547,137969,547,448387,303371,E02005381
548,145776,548,626267,303350,E02005602
549,138108,549,440379,303161,E02005380
550,142980,550,387103,303118,E02006181
551,139138,551,389062,302240,E02002157
552,137461,552,611357,302070,E02005603
553,136459,553,425794,301486,E02006468
554,141802,554,392755,301465,E02002152
555,146108,555,459379,301372,E02006817
556,137120,556,463749,301018,E02006911
557,138936,557,422751,300880,E02006226
558,139769,558,362407,300665,E02006010
559,142594,559,396542,300421,E02002129
560,137949,560,591525,300203,E02005511
561,137730,561,393326,300169,E02002163
562,137974,562,405147,300003,E02002131
563,138155,563,462836,299354,E02005412
564,139624,564,462941,299336,E02005412
565,140798,565,389530,299253,E02002165
566,145271,566,516908,299251,E02003251
567,139891,567,389109,299183,E02002169
568,136777,568,401731,299105,E02002133
569,138521,569,454052,299049,E02005338
570,138136,570,411152,299031,E02001828
571,138852,571,389021,298831,E02002169
572,136629,572,486701,298778,E02002867
573,137984,573,459962,298603,E02005414
574,138894,574,459776,298548,E02005414
575,136481,575,607409,298509,E02005600
576,139311,576,636068,298362,E02005604
577,137931,577,458512,298283,E02005415
578,140586,578,387546,298145,E02002167
579,136773,579,402345,297771,E02002138
580,138327,580,445234,297741,E02005382
581,138053,581,527676,297341,E02003747
582,138290,582,440719,297333,E02005384
583,137707,583,408080,296870,E02002141
584,137988,584,412162,296814,E02001830
585,142317,585,388091,296434,E02002176
586,137830,586,401369,296343,E02002146
587,136616,587,399847,296198,E02002043
588,136885,588,405828,296082,E02002148
589,136908,589,413812,295975,E02001831
590,137053,590,412398,295667,E02001835
591,140534,591,604917,295591,E02005513
592,136778,592,411636,295173,E02001835
593,137968,593,441739,295055,E02005384
594,139455,594,345498,294409,E02006042
595,140524,595,412891,294399,E02001832
596,143435,596,406673,294247,E02001839
597,138644,597,432698,293733,E02006472
598,139143,598,371560,293382,E02006012
599,137540,599,468127,293369,E02005369
600,140103,600,443748,293273,E02005389
601,137767,601,437036,292941,E02006475
602,137705,602,392651,292845,E02002004
603,138527,603,452853,292718,E02005370
604,142153,604,371158,292617,E02006011
605,147707,605,411587,292509,E02001844
606,139746,606,404025,292495,E02006809
607,137771,607,436859,292166,E02006477
608,141570,608,391316,292073,E02002007
609,146144,609,606721,291745,E02005515
610,138137,610,409471,291715,E02001852
611,140126,611,393174,291299,E02002008
612,141836,612,435344,291162,E02006480
613,138937,613,404914,290687,E02001858
614,139841,614,407184,290576,E02001859
615,144657,615,393982,290552,E02002010
616,146909,616,653215,289978,E02006313
617,137034,617,403720,289706,E02001862
618,143562,618,404621,289652,E02001865
619,137390,619,392995,289637,E02002010
620,137055,620,641882,289562,E02006311
621,137043,621,407860,289535,E02001863
622,137047,622,405302,289411,E02001865
623,137773,623,388788,289115,E02002011
624,143895,624,417428,288947,E02002084
625,136882,625,407556,288677,E02001876
626,136998,626,634095,288623,E02006314
627,138059,627,410621,288154,E02001874
628,137161,628,473193,288153,E02005373
629,136986,629,420066,287490,E02006473
630,139043,630,400511,287403,E02002074
631,137701,631,399415,286916,E02002072
632,137170,632,473212,286804,E02005374
633,138695,633,403042,286497,E02001886
634,136592,634,402553,285715,E02001899
635,138177,635,539589,285550,E02003752
636,138150,636,453849,285011,E02005376
637,137781,637,433511,284988,E02006806
638,137377,638,529393,284970,E02003755
639,143582,639,398245,284640,E02002029
640,141712,640,388287,284455,E02002037
641,137115,641,453830,284133,E02005376
642,139872,642,390627,284043,E02002034
643,137812,643,396659,283873,E02002033
644,136618,644,396012,283744,E02002038
645,140248,645,432629,283720,E02001959
646,139994,646,410689,283651,E02001916
647,145593,647,391502,283575,E02002041
648,136974,648,517046,283486,E02003756
649,137346,649,401291,283087,E02001921
650,146059,650,624195,283014,E02005609
651,146124,651,412217,282957,E02001915
652,147346,652,431593,282807,E02001963
653,136406,653,411478,282393,E02001924
654,136589,654,400161,282167,E02001920
655,137858,655,410368,281671,E02001923
656,137046,656,400144,281569,E02001932
657,137044,657,406741,281461,E02001933
658,137045,658,406741,281461,E02001933
659,138023,659,431134,281405,E02001967
660,137049,660,481007,281310,E02005641
661,137007,661,412843,281143,E02002093
662,143438,662,403975,281106,E02001925
663,137008,663,415119,280893,E02002096
664,142960,664,436159,280776,E02001970
665,136898,665,389966,280666,E02006696
666,141414,666,389951,280485,E02006696
667,137092,667,612113,280334,E02005611
668,136590,668,404533,280326,E02001938
669,142339,669,433011,279801,E02001977
670,139292,670,437349,279720,E02001976
671,137547,671,550625,279276,E02003736
672,141835,672,403681,279116,E02001952
673,136994,673,413886,278705,E02002102
674,137209,674,428018,278546,E02001986
675,136310,675,414178,278524,E02002102
676,137272,676,434672,278078,E02001985
677,137231,677,411610,277942,E02002103
678,136976,678,487370,277263,E02005647
679,137086,679,486711,277163,E02005647
680,138664,680,397972,277040,E02006698
681,137225,681,429340,277010,E02001993
682,136924,682,408361,276696,E02006699
683,136840,683,435054,276581,E02001995
684,136909,684,424082,276514,E02002105
685,136333,685,417909,276383,E02002106
686,138032,686,384147,276175,E02006773
687,136963,687,432254,276124,E02001998
688,141451,688,367125,275939,E02006046
689,147345,689,431679,275870,E02001998
690,144435,690,350543,275780,E02006045
691,141277,691,450809,275064,E02006500
692,139867,692,572175,274572,E02006241
693,136271,693,613842,274111,E02006261
694,137901,694,623198,273590,E02006263
695,136489,695,466912,273546,E02005622
696,136587,696,452453,273521,E02006501
697,143507,697,402649,272995,E02006704
698,136595,698,448684,272950,E02006502
699,137248,699,523717,272783,E02003764
700,136610,700,559485,272750,E02003737
701,137613,701,500178,272655,E02005633
702,137162,702,381323,272407,E02006778
703,146697,703,430077,272092,E02006520
704,137305,704,530564,272046,E02003765
705,137475,705,522663,271576,E02003764
706,138030,706,494055,271020,E02005634
707,139286,707,395552,270467,E02006706
708,140292,708,395762,269699,E02006707
709,136405,709,341646,268877,E02002905
710,142543,710,406672,268797,E02006722
711,137912,711,489111,268678,E02005693
712,139988,712,496405,268215,E02005635
713,136580,713,536111,268180,E02003777
714,142202,714,432144,268053,E02006523
715,137167,715,404481,267865,E02006724
716,146699,716,403285,267854,E02006723
717,141064,717,405075,267125,E02006727
718,137434,718,545057,267062,E02003776
719,138208,719,405353,266530,E02006727
720,137614,720,478047,266166,E02005623
721,139185,721,403204,265621,E02006732
722,136990,722,584528,265492,E02006278
723,136991,723,415188,265384,E02006505
724,140731,724,406236,264956,E02006729
725,136907,725,429748,264731,E02006530
726,137180,726,583159,264429,E02006279
727,138932,727,476127,264237,E02005650
728,137766,728,433031,264229,E02006533
729,142747,729,477763,264160,E02005651
730,141063,730,403906,264124,E02006733
731,136782,731,627387,264111,E02006288
732,140510,732,476930,263647,E02005651
733,136786,733,407039,263437,E02006506
734,136927,734,388632,263232,E02006749
735,137826,735,544620,263168,E02003780
736,136416,736,616644,263143,E02006267
737,137179,737,583626,263128,E02006279
738,146489,738,491382,262915,E02005701
739,143905,739,441444,262297,E02006507
740,139029,740,404263,261657,E02006733
741,136677,741,554128,260928,E02003740
742,136992,742,519469,260798,E02003771
743,136299,743,477426,260718,E02005674
744,136897,744,375662,260068,E02006711
745,143362,745,606895,259912,E02006265
746,136887,746,544953,259804,E02003722
747,136470,747,498653,259315,E02003616
748,136636,748,545550,258380,E02003725
749,137172,749,409853,258044,E02006510
750,136622,750,408656,257782,E02006509
751,137087,751,468443,257726,E02005681
752,143634,752,409229,257717,E02006509
753,136650,753,547178,257128,E02003728
754,137924,754,547915,256902,E02003728
755,137608,755,329066,256522,E02002910
756,138107,756,385260,256306,E02006737
757,136463,757,537565,255968,E02003784
758,137236,758,419228,255075,E02006514
759,137235,759,418959,254729,E02006514
760,137302,760,420113,254695,E02006514
761,136890,761,384156,254234,E02006745
762,137703,762,364596,254169,E02002909
763,137051,763,387109,253992,E02006746
764,136471,764,501276,253332,E02003618
765,139517,765,505203,252614,E02003618
766,139160,766,507184,252374,E02003621
767,147432,767,434146,251039,E02006516
768,136552,768,506574,250711,E02003622
769,144214,769,613469,249924,E02006272
770,136834,770,626393,249841,E02006294
771,136775,771,548215,249780,E02003789
772,136488,772,469005,248717,E02005684
773,137186,773,377561,248358,E02006715
774,136925,774,394969,247453,E02006759
775,138067,775,503824,247253,E02003633
