,URN,zonei,east,north,MSOA
776,114106,776,422509,526785,E02004340
777,114104,777,418744,526780,E02004354
778,112178,778,353439,526570,E02004011
779,114108,779,407291,526507,E02004345
780,114285,780,423365,526462,E02004340
781,114069,781,418095,526050,E02004354
782,112181,782,363609,526046,E02004013
783,114187,783,417736,525983,E02004354
784,114113,784,422729,525962,E02004340
785,112338,785,299403,525941,E02003973
786,114099,786,415180,525798,E02004345
787,114102,787,410836,525719,E02004345
788,114189,788,426119,525621,E02004341
789,146018,789,445141,525607,E02002535
790,143781,790,315925,525586,E02003971
791,146756,791,307163,525514,E02003970
792,112276,792,331946,525443,E02004012
793,114265,793,428151,525411,E02004343
794,134739,794,299271,525397,E02003975
795,114206,795,428545,525383,E02004343
796,114267,796,426280,525288,E02004342
797,114190,797,426310,525256,E02004342
798,114109,798,395136,525233,E02004346
799,143515,799,426825,525224,E02004342
800,109302,800,427163,525205,E02004344
801,147435,801,447297,525191,E02002537
802,114221,802,415278,525037,E02004345
803,138556,803,426953,525033,E02004344
804,145670,804,459325,524980,E02002515
805,143478,805,460825,524933,E02002515
806,142739,806,444431,524883,E02002535
807,131409,807,446711,524847,E02002537
808,114207,808,427892,524834,E02004343
809,142736,809,446954,524809,E02002537
810,112182,810,366394,524590,E02004013
811,111667,811,444706,524572,E02002536
812,142272,812,459549,524397,E02002516
813,146709,813,445385,524359,E02002536
814,114114,814,412270,524223,E02004345
815,145663,815,461490,524157,E02002518
816,135126,816,446302,524050,E02002536
817,145664,817,461339,524041,E02002518
818,111638,818,459566,523950,E02002516
819,142106,819,323235,523713,E02003976
820,145665,820,460291,523693,E02002516
821,111720,821,437831,523647,E02002539
822,134789,822,327497,523619,E02003976
823,139931,823,458289,523591,E02002517
824,133264,824,300505,523543,E02004000
825,144542,825,445836,523486,E02002536
826,112342,826,354012,523389,E02004012
827,145046,827,459646,523110,E02002519
828,145668,828,461189,523034,E02002518
829,112176,829,363897,522945,E02004013
830,142734,830,446347,522904,E02002538
831,145662,831,459977,522828,E02002519
832,145689,832,444281,522718,E02002540
833,114101,833,428470,522677,E02004344
834,111524,834,446226,522634,E02002538
835,137022,835,424647,522514,E02002559
836,145661,836,463113,522340,E02002520
837,141458,837,463031,522337,E02002520
838,146486,838,463656,522279,E02002520
839,112324,839,359713,522195,E02004013
840,112158,840,298323,522046,E02004000
841,111523,841,449486,521976,E02002537
842,146679,842,444331,521914,E02002541
843,143145,843,442366,521839,E02002542
844,140072,844,444027,521682,E02002541
845,111550,845,443615,521607,E02002540
846,137021,846,436623,521368,E02002559
847,141301,847,442467,521170,E02002543
848,111663,848,465961,521097,E02002521
849,140519,849,445348,521012,E02002544
850,139392,850,441886,520971,E02002543
851,139492,851,442973,520961,E02002543
852,112408,852,368722,520749,E02004013
853,111668,853,443623,520727,E02002542
854,145667,854,461987,520725,E02002520
855,112296,855,297956,520535,E02004000
856,147815,856,417048,520534,E02004345
857,114226,857,413220,520518,E02004345
858,147394,858,455155,520367,E02002523
859,111549,859,442539,520044,E02002547
860,140779,860,455285,520042,E02002523
861,145671,861,468053,519990,E02002524
862,138854,862,451117,519947,E02002497
863,134705,863,453644,519926,E02006910
864,111660,864,445140,519886,E02002548
865,146067,865,457453,519877,E02002525
866,111580,866,448768,519850,E02002498
867,131519,867,449995,519840,E02002496
868,139959,868,443794,519813,E02002546
869,140442,869,443642,519810,E02002546
870,140769,870,453627,519693,E02006910
871,144551,871,441766,519668,E02002545
872,112162,872,299542,519644,E02004000
873,142367,873,451308,519633,E02002497
874,147433,874,455291,519617,E02002523
875,111587,875,450422,519583,E02002496
876,143618,876,469104,519561,E02002524
877,114020,877,401282,519543,E02004346
878,139476,878,453131,519428,E02002502
879,146770,879,448971,519413,E02002498
880,111687,880,441527,519387,E02002549
881,112167,881,297837,519347,E02004001
882,147393,882,455640,519306,E02002525
883,134621,883,441452,519278,E02002549
884,138559,884,452375,519230,E02002497
885,145623,885,448120,519219,E02002503
886,111539,886,444212,519182,E02002548
887,142344,887,452181,519164,E02002499
888,142365,888,448809,519152,E02002504
889,143619,889,470787,519141,E02002527
890,140319,890,466704,519096,E02002526
891,142374,891,450182,519019,E02002501
892,147395,892,305014,518797,E02004003
893,144136,893,451826,518791,E02002499
894,146887,894,454309,518782,E02006910
895,111618,895,471852,518696,E02002527
896,111626,896,451181,518688,E02002499
897,147765,897,452980,518640,E02002502
898,111644,898,443638,518616,E02002550
899,112298,899,297716,518498,E02004001
900,131251,900,441581,518476,E02002549
901,112297,901,297622,518426,E02004001
902,145775,902,448699,518399,E02002504
903,111540,903,444045,518290,E02002548
904,111683,904,444314,518267,E02002548
905,131645,905,471614,518266,E02002527
906,142371,906,449360,518246,E02002501
907,147392,907,455342,518205,E02002525
908,146019,908,442606,518160,E02002550
909,112295,909,306545,518051,E02004003
910,121301,910,478355,518027,E02005796
911,146249,911,451589,518007,E02002505
912,111577,912,450207,517961,E02002506
913,138560,913,453197,517830,E02002502
914,134076,914,447564,517762,E02002503
915,134853,915,445652,517730,E02002551
916,141457,916,471736,517704,E02002530
917,140918,917,454995,517701,E02002529
918,140750,918,453416,517688,E02006812
919,112354,919,297662,517597,E02004001
920,112156,920,303676,517585,E02004003
921,142282,921,445435,517569,E02002551
922,146403,922,453596,517566,E02006812
923,140722,923,448705,517562,E02002507
924,111632,924,452042,517492,E02002505
925,112175,925,298671,517421,E02004002
926,130378,926,445435,517421,E02002552
927,112350,927,303557,517300,E02004003
928,143479,928,453095,517293,E02006812
929,112170,929,297231,517088,E02004004
930,114115,930,405192,517031,E02004347
931,111585,931,449348,517007,E02002507
932,135088,932,429274,516915,E02002560
933,138523,933,430032,516905,E02002561
934,112355,934,298004,516890,E02004004
935,137042,935,426854,516886,E02002559
936,146020,936,445175,516847,E02002553
937,147597,937,298873,516847,E02004002
938,114222,938,416904,516824,E02004345
939,111533,939,465844,516772,E02002530
940,114219,940,405922,516763,E02004347
941,134719,941,431138,516751,E02002561
942,112169,942,296758,516692,E02004004
943,131644,943,461172,516652,E02002532
944,112353,944,296711,516569,E02004004
945,140714,945,450708,516490,E02002509
946,147254,946,445980,516489,E02002553
947,121300,947,479283,516476,E02005796
948,146449,948,438116,516451,E02002539
949,142376,949,450604,516423,E02002509
950,114261,950,405279,516359,E02004347
951,140869,951,448198,516310,E02002508
952,138088,952,430650,516255,E02002563
953,143449,953,426365,516182,E02002564
954,111531,954,467208,516137,E02002530
955,142462,955,429370,516106,E02002562
956,112326,956,339457,516043,E02004012
957,112293,957,307010,515861,E02004003
958,111586,958,447984,515853,E02002510
959,134214,959,298235,515787,E02004004
960,146262,960,451127,515782,E02002509
961,143623,961,445247,515733,E02002553
962,142370,962,447852,515713,E02002510
963,111535,963,442467,515671,E02002555
964,139533,964,427246,515670,E02002564
965,112372,965,374442,515639,E02004014
966,138362,966,429868,515638,E02002567
967,114183,967,431299,515621,E02002567
968,142279,968,446078,515594,E02002554
969,142962,969,427014,515588,E02002564
970,142961,970,422435,515551,E02002559
971,146222,971,451865,515474,E02006811
972,140919,972,454193,515422,E02006812
973,136836,973,428273,515384,E02002565
974,145666,974,459681,515295,E02002533
975,143512,975,428808,515285,E02002566
976,141456,976,459560,515284,E02002533
977,146252,977,453025,515165,E02006811
978,112328,978,356331,515132,E02004013
979,111662,979,461563,515122,E02002534
980,142369,980,452958,515079,E02006811
981,138176,981,426579,515039,E02002569
982,112315,982,362199,514989,E02004013
983,138175,983,426717,514973,E02002569
984,131457,984,460366,514970,E02002533
985,140503,985,450155,514951,E02002514
986,147275,986,444123,514880,E02002557
987,145287,987,453315,514773,E02006811
988,146251,988,451975,514718,E02002512
989,138179,989,430733,514647,E02002567
990,132170,990,302455,514643,E02004003
991,140505,991,449457,514561,E02002513
992,142368,992,451275,514556,E02002514
993,142373,993,449672,514531,E02002513
994,145223,994,444902,514484,E02002556
995,132835,995,302154,514448,E02004003
996,143077,996,442317,514438,E02002555
997,136989,997,427543,514437,E02002568
998,145136,998,448476,514410,E02002513
999,112161,999,300291,514319,E02004005
1000,112177,1000,379396,514251,E02004014
1001,111562,1001,441420,514175,E02002555
1002,136988,1002,427546,514161,E02002568
1003,143068,1003,441741,514145,E02002555
1004,139531,1004,428409,514104,E02002572
1005,112333,1005,325802,514057,E02003976
1006,132808,1006,443981,513908,E02002557
1007,146256,1007,430753,513898,E02002571
1008,138989,1008,429907,513751,E02002570
1009,140504,1009,450795,513668,E02002514
1010,114237,1010,399221,513578,E02004346
1011,134708,1011,444324,513557,E02002557
1012,138128,1012,430345,513533,E02002570
1013,142280,1013,444451,513500,E02002557
1014,138129,1014,430951,513420,E02002571
1015,144936,1015,441982,513419,E02002555
1016,138000,1016,434380,513302,E02002573
1017,144164,1017,417743,513203,E02005782
1018,112267,1018,368135,513200,E02004013
1019,139195,1019,429093,513108,E02002572
1020,121507,1020,484448,513020,E02005796
1021,130256,1021,445010,512553,E02002556
1022,146394,1022,443282,512360,E02002558
1023,140599,1023,442270,511865,E02002558
1024,112164,1024,297111,511575,E02004006
1025,146017,1025,441703,511390,E02002558
1026,144681,1026,489431,511221,E02005795
1027,141463,1027,456575,511178,E02005750
1028,131443,1028,300387,510852,E02004005
1029,112348,1029,300686,510806,E02004005
1030,121495,1030,455678,510762,E02005751
1031,146112,1031,488848,510745,E02005795
1032,112155,1032,300878,510449,E02004005
1033,138180,1033,430543,510321,E02002573
1034,121658,1034,489715,510258,E02005797
1035,144679,1035,489710,510176,E02005797
1036,144156,1036,428439,509837,E02005782
1037,145976,1037,443045,509797,E02002558
1038,143290,1038,490606,509724,E02005797
1039,121525,1039,488974,509175,E02005797
1040,144155,1040,423188,508877,E02005782
1041,143612,1041,452615,508831,E02005750
1042,147396,1042,301141,508716,E02004006
1043,121543,1043,419671,508493,E02005782
1044,112180,1044,377595,508408,E02004014
1045,121498,1045,492260,508307,E02005798
1046,112419,1046,362428,508095,E02004014
1047,144680,1047,468691,508087,E02005796
1048,121486,1048,469957,507831,E02005796
1049,144161,1049,414101,507791,E02005782
1050,144682,1050,476125,507639,E02005796
1051,112319,1051,333880,507350,E02004015
1052,121491,1052,486694,507162,E02005798
1053,112345,1053,301871,506810,E02004006
1054,121503,1054,458133,506503,E02005750
1055,121611,1055,454383,506157,E02005750
1056,121361,1056,446519,506112,E02005751
1057,144167,1057,422631,506044,E02005782
1058,121610,1058,480960,505892,E02005796
1059,112321,1059,332083,505330,E02004015
1060,121651,1060,480419,505307,E02005796
1061,144678,1061,477193,505132,E02005796
1062,121528,1062,494376,505103,E02005798
1063,121371,1063,439065,504594,E02005752
1064,141978,1064,337438,504419,E02004015
1065,137348,1065,434804,504345,E02005752
1066,121608,1066,450909,504307,E02005751
1067,145137,1067,361656,504209,E02004014
1068,121309,1068,428411,503946,E02005782
1069,112294,1069,307207,503516,E02004006
1070,144157,1070,430826,503106,E02005752
1071,112163,1071,304273,501702,E02004006
1072,121296,1072,483170,501652,E02005798
1073,121544,1073,418192,501512,E02005783
1074,147241,1074,418290,501486,E02005783
1075,144647,1075,417580,501462,E02005783
1076,112349,1076,313871,500610,E02004006
1077,121481,1077,421873,499852,E02005784
1078,121604,1078,425104,499751,E02005784
1079,121480,1079,455878,499719,E02005751
1080,121311,1080,403402,499301,E02005786
1081,112327,1081,353998,498823,E02004019
1082,112264,1082,346891,498578,E02004016
1083,121343,1083,417658,498321,E02005785
1084,121344,1084,417658,498321,E02005785
1085,121334,1085,420148,498294,E02005785
1086,121609,1086,424042,498268,E02005784
1087,121499,1087,418712,498190,E02005785
1088,121542,1088,395009,498135,E02005786
1089,112195,1089,335302,497911,E02004021
1090,147593,1090,417158,497871,E02005785
1091,139422,1091,341202,497829,E02004016
1092,112344,1092,341052,497797,E02004016
1093,112279,1093,330428,497791,E02004022
1094,147216,1094,418756,497613,E02005785
1095,112191,1095,340755,497579,E02004016
1096,121338,1096,418977,497402,E02005785
1097,112320,1097,357820,497157,E02004019
1098,121310,1098,445570,497137,E02005752
1099,121372,1099,437567,496529,E02005752
1100,121313,1100,472372,495917,E02005788
1101,112314,1101,350560,495545,E02004017
1102,144166,1102,428403,494512,E02005754
1103,121368,1103,437729,494509,E02005753
1104,121308,1104,436611,493805,E02005753
1105,112322,1105,351164,493800,E02004018
1106,121330,1106,437295,493570,E02005753
1107,121362,1107,500732,493432,E02005798
1108,112352,1108,310483,493306,E02004007
1109,121496,1109,424473,493161,E02005755
1110,137962,1110,351697,492946,E02004018
1111,121312,1111,436029,492894,E02005754
1112,147276,1112,436730,492892,E02005753
1113,121359,1113,436790,492852,E02005753
1114,142693,1114,352956,492789,E02004019
1115,121302,1115,418915,492473,E02005787
1116,144165,1116,432760,492186,E02005754
1117,138744,1117,351068,492155,E02004018
1118,112233,1118,366218,491953,E02004023
1119,112269,1119,351202,491595,E02004020
1120,112190,1120,352218,491583,E02004019
1121,112341,1121,351272,491488,E02004020
1122,112317,1122,344353,491328,E02004021
1123,121602,1123,394378,490923,E02005786
1124,144159,1124,411690,490623,E02005787
1125,121497,1125,496863,490574,E02005798
1126,121477,1126,393296,490189,E02005786
1127,121493,1127,468293,490017,E02005788
1128,121483,1128,424350,489953,E02005755
1129,121472,1129,428778,489857,E02005754
1130,143523,1130,387028,489847,E02005786
1131,147278,1131,502838,489689,E02005801
1132,145633,1132,501689,489571,E02005799
1133,121321,1133,502884,489491,E02005801
1134,121293,1134,429400,489340,E02005756
1135,112325,1135,352190,489327,E02004024
1136,121517,1136,413661,489219,E02005787
1137,121314,1137,502145,489054,E02005801
1138,147448,1138,504474,488914,E02005800
1139,112263,1139,355953,488690,E02004019
1140,121333,1140,431612,488537,E02005756
1141,121319,1141,503441,488321,E02005802
1142,144429,1142,443051,488321,E02005757
1143,112290,1143,310771,488218,E02004007
1144,121614,1144,412347,487807,E02005787
1145,121479,1145,426634,487785,E02005755
1146,144162,1146,437187,487577,E02005756
1147,112287,1147,321452,487368,E02004022
1148,112331,1148,370410,487038,E02004023
1149,140018,1149,503188,486851,E02005803
1150,112316,1150,352271,486836,E02004024
1151,121482,1151,401566,486491,E02005786
